Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
31-Jul-2023,135.4928,0.6682,0.0766,4.7409,1.3318,1.3177,827.84,7.1473,21.695,6.7612,1.1023,82.2481,3.693,140.92,1280,0.3068,4.5405,46.0462,16.7303,0.6171,10.1429,0.3845,3.602,54.847,3.9995,3.64,91.5923,3.75,1.3318,17.7117,10.5225,0.8698,34.259,6.7303,3.6725,1.28655,1,37.429
1-Aug-2023,135.6821,0.6673,0.076,4.7746,1.3315,1.3291,840.69,7.1653,21.849,6.7929,1.097,82.2833,3.653,142.75,1273.8,0.307,4.516,45.7529,16.8533,0.62005,10.2197,0.3845,3.624,54.834,4.0262,3.64,91.7755,3.75,1.3315,18.08,10.5736,,,,3.6725,1.27995,1,37.496
2-Aug-2023,135.6407,0.6581,0.0751,4.8077,1.3366,1.3335,843.02,7.1832,21.809,6.7836,1.0985,82.5347,3.654,143.16,1280.7,0.3071,4.5395,45.4598,17.0193,0.61315,10.1607,0.3845,3.655,54.754,4.0497,3.64,92.841,3.75,1.3366,18.3776,10.6174,0.8777,34.349,6.7336,3.6725,1.2782,1,37.861
3-Aug-2023,135.9186,0.6538,0.0748,4.8791,1.3426,1.3351,847.77,7.1894,21.969,6.8164,1.0932,82.7171,3.685,143.26,1293,0.3073,4.5545,45.425,17.2892,0.6082,10.3151,0.3845,3.69,54.987,4.081,3.64,93.7792,3.75,1.3426,18.6493,10.7291,0.8757,34.562,6.7402,3.6725,1.26515,1,38.259
4-Aug-2023,135.7944,0.6573,0.0745,4.8603,1.3408,1.3355,853.99,7.1815,22.18,6.8074,1.0946,82.7978,3.687,142.55,1298.8,,4.548,45.2849,17.0555,0.60995,10.2191,,3.687,55.388,4.062,,94.8076,,1.3408,18.685,10.7015,0.8775,34.717,6.7462,,1.27,1,38.055
7-Aug-2023,135.7057,,0.0748,4.9004,1.3403,,848.5,7.1916,22.074,6.784,1.0984,82.7431,3.676,141.65,1303.9,0.3072,4.554,45.695,17.0608,0.611,10.1498,0.3845,3.686,55.675,4.0347,3.64,96.5668,3.75,1.3403,18.593,10.6002,0.8771,34.761,6.7373,3.6725,1.27285,1,38.018
8-Aug-2023,135.7649,0.6531,0.0742,4.9211,1.3442,1.3456,856.1,7.2131,22.154,6.8088,1.0944,82.7968,3.7,143.02,1304.1,0.3073,4.5735,45.4005,17.1122,0.60755,10.3207,0.3845,3.704,55.743,4.0396,3.64,96.0755,3.75,1.3442,18.792,10.6393,0.87665,34.954,6.7447,3.6725,1.27205,1,38.031
9-Aug-2023,135.7589,0.6556,0.0741,4.9009,,1.3431,863.22,7.1995,22.159,6.7935,1.0968,82.8166,3.716,143.33,1312.6,0.3073,4.5795,45.3667,17.0767,0.6056,10.2173,0.3845,3.691,56.258,4.0592,3.64,97.3999,3.75,,,10.6786,0.8767,34.951,6.7547,3.6725,1.27365,1,37.952
10-Aug-2023,135.6289,0.6545,0.074,4.8512,1.3472,1.3409,858.68,7.2103,21.99,6.7621,1.1019,82.8372,3.718,143.83,1318.3,0.3074,4.5735,45.3977,16.9548,0.6061,10.1447,0.3845,3.672,56.298,4.0521,3.64,97.2794,3.75,1.3472,18.793,10.6441,0.8732,35.11,6.7401,3.6725,1.2771,1,37.794
11-Aug-2023,135.6939,0.6522,0.0741,4.8912,1.3493,1.3443,851.7,7.2356,21.907,6.7712,1.1004,82.7796,3.723,,1317.3,,4.5805,45.3961,17.0045,0.6015,10.3803,,3.678,56.31,4.0501,,98.2066,,1.3493,18.8743,10.6967,0.87575,35.126,6.7223,,1.2716,1,37.883
14-Aug-2023,135.8476,0.6475,0.0737,4.9475,1.3547,1.3461,853.3,7.2536,21.995,6.8175,1.093,82.9521,3.724,145.08,1321.1,0.3076,4.613,45.6653,17.0672,0.5963,10.4611,0.3845,3.695,56.204,4.0525,3.64,101.0399,3.75,1.3547,18.9699,10.8499,0.8767,,6.7269,3.6725,1.27015,1,38.152
15-Aug-2023,135.9778,0.6512,0.0736,4.9806,1.3562,1.3482,,7.2849,22.094,6.8203,1.0926,,3.763,145.54,,0.3077,4.629,45.4277,17.1388,0.5977,10.4984,0.3845,3.713,56.803,,3.64,97.4217,3.75,1.3562,19.2499,10.8341,0.87595,35.296,6.7357,3.6725,1.2709,1,38.007
16-Aug-2023,135.9955,0.6451,0.0735,4.9765,1.3591,1.3518,859.03,7.289,22.06,6.8267,1.0916,,3.754,145.67,1331.3,0.3077,4.642,45.5784,17.0768,0.59555,10.4919,0.3845,3.71,56.767,4.0832,3.64,96.7045,3.75,1.3591,19.0333,10.8421,0.8791,35.434,6.737,3.6725,1.2742,1,37.845
17-Aug-2023,136.2025,0.6385,0.0733,4.981,1.362,1.3524,859.87,7.3069,22.089,6.8365,1.09,83.1263,3.773,146.4,1338.3,0.3079,4.6465,45.6896,17.1225,0.59145,10.5491,0.3845,3.723,56.762,4.1094,3.64,93.746,3.75,1.362,19.1627,10.9282,0.8787,35.524,6.7419,3.6725,1.27485,1,37.729
18-Aug-2023,136.2203,0.6407,0.0736,4.9718,1.3567,1.3552,864.72,7.2866,22.121,6.8569,1.0867,83.0905,3.793,145.6,1341.6,,4.642,45.6882,17.0477,0.59405,10.6561,,3.712,56.678,4.1285,,93.4047,,1.3567,19.0725,10.9513,0.88075,35.402,6.7312,,1.27175,1,37.839
21-Aug-2023,136.1493,0.64,0.0735,4.9841,1.3579,1.3543,867.95,7.3091,22.032,6.832,1.0908,83.1146,3.794,145.27,1336.9,0.3078,4.6525,45.6995,17.0202,0.59105,10.5615,0.3845,3.711,,4.1124,3.64,94.1424,,1.3579,19.071,,0.87995,35.299,6.7552,3.6725,1.27415,1,37.815
22-Aug-2023,135.9541,0.6417,0.0739,4.9425,1.3555,1.3549,869.51,7.2885,22.045,6.8462,1.0887,83.067,3.778,146.25,1341.5,0.3077,4.649,45.5099,16.9267,0.59285,10.581,0.3845,3.724,56.434,4.0924,3.64,94.1185,3.75,1.3555,18.8288,10.9041,0.87775,35.081,6.7504,3.6725,1.27645,1,37.83
23-Aug-2023,136.4804,0.6441,0.074,4.8971,1.3564,1.3552,866.97,7.2903,22.327,6.8978,1.0805,82.9218,3.788,145.7,1338.7,0.30785,4.6535,45.7144,16.8077,0.5962,10.7108,0.3845,3.709,56.215,4.1438,3.64,94.4421,3.75,1.3564,18.7366,10.959,0.8813,34.951,6.7703,3.6725,1.26265,1,37.709
24-Aug-2023,136.3267,0.6479,0.0745,4.8742,1.3519,1.3565,860.97,7.2814,22.264,6.8763,1.084,82.5517,3.772,144.78,1338,0.30785,4.6415,45.7165,16.809,0.5962,10.6804,0.3845,3.695,56.521,4.118,3.64,94.4007,3.75,1.3519,18.6003,10.9329,0.88,34.908,6.7689,3.6725,1.2685,1,37.686
25-Aug-2023,136.7466,0.6417,0.0738,4.8766,1.3574,1.3606,854.77,7.2886,22.323,6.8965,1.0808,82.6523,3.8,146.1,1324,,4.6515,46.0429,16.7718,0.5918,10.6569,,3.69,56.702,4.1419,,94.7117,,1.3574,18.6564,11.0244,0.8854,35.12,6.7704,,1.26125,1,
28-Aug-2023,136.5574,0.6431,0.0742,4.8933,1.3558,1.3596,843.08,7.2952,22.338,6.8958,1.0808,82.6126,3.797,146.49,1326.6,0.30815,4.652,45.858,16.7432,0.5917,10.7055,0.3845,3.691,,4.14,3.64,95.4717,3.75,1.3558,18.6976,11.0273,0.88345,35.23,6.7632,3.6725,,1,37.696
29-Aug-2023,136.5219,0.6446,0.0743,4.87,1.3533,1.3593,848.86,7.2904,22.367,6.8989,1.0803,82.6498,3.808,146.48,1322.5,0.30805,4.647,45.9412,16.8402,0.59135,10.7049,0.3845,3.689,56.664,4.1341,3.64,95.707,3.75,1.3533,18.4811,10.9706,0.8851,35.184,6.7637,3.6725,1.25885,1,37.788
30-Aug-2023,136.3148,0.6475,0.0744,4.8647,1.3522,1.3535,857.59,7.2924,22.123,6.8465,1.0886,82.7698,3.798,146.01,1322,0.30795,4.638,45.6426,16.7477,0.59525,10.6063,0.3845,,56.658,4.1167,3.64,95.9283,3.75,1.3522,18.5753,10.8987,0.8792,35.085,6.7267,3.6725,1.2665,1,37.682
31-Aug-2023,136.1315,0.6485,0.0741,4.9213,1.3503,1.3531,854.22,7.2899,22.13,6.8571,1.0868,82.6784,3.801,146.07,1321.4,0.30785,,45.649,16.917,0.59675,10.6551,0.3845,3.692,56.702,4.1074,3.64,96.3344,3.75,1.3503,18.687,10.8668,0.8812,34.932,,3.6725,1.268,1,37.592
1-Sep-2023,136.3208,0.6471,0.0737,4.9312,,1.358,853.86,7.261,,6.8727,1.0844,82.6648,3.795,145.64,1322.3,,4.641,45.5016,17.1113,0.5977,10.592,,3.688,,4.1263,,96.3411,,,18.7612,10.9437,0.88265,35.054,6.731,,1.26785,1,37.676
5-Sep-2023,136.8412,0.6401,0.073,4.9699,1.3574,1.3627,854.99,7.3001,22.51,6.9456,1.0731,82.944,3.792,147,1319.3,0.30825,4.6605,45.8649,17.3492,0.59235,10.7572,0.3845,3.703,56.569,4.1643,3.64,97.5383,3.75,1.3574,19.2291,11.0893,0.8888,35.408,6.7082,3.6725,1.25545,1,37.876
6-Sep-2023,136.9891,0.6403,0.0731,4.9756,1.3616,1.3654,869.67,7.3105,22.548,6.9393,1.0745,83.0902,3.808,147.8,1324.3,0.30845,4.671,45.793,17.5805,0.58635,10.6952,0.3845,3.703,56.788,4.1895,3.64,97.8439,3.75,1.3616,19.2574,11.0948,0.8901,35.492,6.7345,3.6725,1.2551,1,37.87
7-Sep-2023,137.0541,0.638,0.073,,1.364,1.3674,872.92,7.3271,22.763,6.9654,1.071,83.1829,3.848,147.84,1332.6,0.30845,4.6745,45.3777,17.5543,0.587,10.7194,0.3845,3.708,56.938,4.289,3.64,98.1961,3.75,1.364,19.2588,11.1237,0.8926,35.584,6.7464,3.6725,1.2456,1,38.02
8-Sep-2023,137.1015,0.6407,0.0731,4.9829,1.3637,1.3632,879.77,7.346,22.856,6.9685,1.0704,83.1589,3.844,146.9,1334.7,,4.676,45.445,17.5767,0.58915,10.6708,,3.712,56.849,4.2958,,97.9241,,1.3637,19.1072,11.1108,0.8918,35.542,6.7434,,1.24825,1,38.117
11-Sep-2023,136.995,0.6437,0.0732,4.936,1.3625,1.3581,892.68,7.292,22.871,6.9547,1.0724,82.8809,3.845,146.92,1333.4,0.3084,4.677,45.375,17.3813,0.5904,10.6527,0.3845,3.696,56.659,4.3077,3.64,96.5083,3.75,1.3625,18.8866,11.0659,0.8914,35.496,6.7501,3.6725,1.25135,1,38.069
12-Sep-2023,137.0482,0.6425,0.0734,4.9499,1.3606,1.356,890.81,7.2956,22.951,6.9636,1.0713,82.976,3.798,146.63,1332.4,0.3084,4.675,45.2423,17.2553,0.59125,10.6917,0.3845,3.701,56.632,4.3711,3.64,94.7035,3.75,1.3606,18.8974,11.0962,0.8919,35.571,6.7635,3.6725,1.24685,1,38.251
13-Sep-2023,136.9418,0.6409,0.0734,4.9165,1.3619,1.3551,897.17,7.2833,22.829,6.9514,1.0733,82.9527,3.819,147.24,1326.1,0.3084,4.6805,45.0569,17.1235,0.5903,10.6941,0.3845,3.701,56.711,4.3225,3.64,95.9794,3.75,1.3619,18.9205,11.0933,0.8928,35.695,6.7488,3.6725,1.24775,1,38.281
14-Sep-2023,136.9654,0.6441,0.0737,4.8745,1.3595,1.3515,888.34,7.2766,22.831,6.9526,1.073,82.976,3.826,147.12,1327.8,0.3084,4.6813,45.0138,17.1042,0.5932,10.7212,0.3845,3.707,56.673,4.312,3.64,96.1609,3.75,1.3595,18.8964,11.1192,0.8932,35.742,6.7224,3.6725,1.24655,1,38.149
15-Sep-2023,137.0665,0.6467,0.0732,4.8683,1.3621,1.3526,885.84,7.2673,22.996,6.9969,1.0658,83.0557,,147.5,1326.1,,4.6785,45.053,17.0807,0.59265,10.7168,,3.716,56.716,4.3418,,96.6338,,1.3621,19.0481,11.1606,0.8962,35.774,6.7271,,1.24125,1,38.054
18-Sep-2023,137.0842,0.6445,0.0733,4.8529,1.3639,1.3491,,7.2914,22.892,6.9916,1.0663,83.2102,3.825,,1327.6,0.3087,4.6858,45.0394,17.1307,0.5908,10.8495,0.3845,3.704,56.838,4.3489,3.64,96.6472,3.75,1.3639,19.0162,11.1926,0.8961,35.678,,3.6725,1.24025,1,38.127
19-Sep-2023,136.9661,0.6431,0.0731,4.8569,1.3644,,,7.2959,22.8,6.9589,1.0713,,3.804,147.67,1326,0.3087,4.694,45.2227,17.0805,0.59165,10.7258,0.3845,,56.827,4.3472,3.64,96.2236,3.75,1.3644,18.9623,11.1361,0.89635,35.837,,3.6725,1.2396,1,
20-Sep-2023,136.9543,0.6452,0.0733,4.8481,1.3654,1.3423,887.89,7.2992,22.803,6.9639,1.0702,83.2553,3.81,147.8,1323.7,0.3087,4.6945,,17.024,0.59435,10.7288,0.3845,3.712,56.77,4.3501,3.64,96.6172,3.75,1.3654,18.9406,11.1575,0.8967,36.199,6.7411,3.6725,1.23645,1,38.053
21-Sep-2023,137.0546,0.6403,0.0733,4.9223,1.3674,1.3486,882.31,7.3036,22.985,7.0096,1.0635,83.1511,3.805,148.34,1329.3,0.3088,4.6845,44.878,17.1675,0.5917,10.8387,0.3845,3.738,56.78,4.3365,3.64,96.0762,3.75,1.3674,18.8225,11.162,0.906,36.174,6.7405,3.6725,1.22625,1,38.205
22-Sep-2023,137.1137,0.6425,0.0733,4.9125,1.3666,1.3464,891.73,7.3006,22.897,7.0026,1.0647,82.9477,3.816,147.64,1339.1,,4.6875,44.8104,17.1568,0.5927,10.7326,,3.744,56.908,4.3269,,96.0419,,1.3666,18.8488,11.1795,0.90685,36.169,6.7487,,1.2246,1,38.115
25-Sep-2023,137.1491,0.6418,0.0734,4.96,1.3661,1.3471,889.21,7.311,22.933,7.0132,1.0633,83.0968,,148.4,1337.6,0.3088,4.684,44.9911,17.3733,0.5961,10.7496,0.3845,3.765,56.837,4.3188,3.64,96.1456,3.75,1.3661,,11.1046,0.9095,36.032,,3.6725,1.22385,1,38.277
26-Sep-2023,137.2052,0.6414,0.0732,4.9711,1.3681,1.3509,900.14,7.3122,23.032,7.0321,1.0605,83.2328,3.819,148.88,1333.7,0.3089,4.692,44.8799,17.4758,0.59655,10.7874,0.3845,3.779,56.781,4.3485,3.64,96.2378,3.75,1.3681,18.8299,11.091,0.91275,36.341,6.7511,3.6725,1.2184,1,38.285
27-Sep-2023,,0.6379,0.0728,5.0283,1.3708,1.3515,904.31,7.3084,23.214,7.0773,1.0536,83.2188,3.848,149.03,1344.8,0.309,4.7065,44.7024,17.7287,0.59445,10.783,,3.793,56.911,4.3622,3.64,96.5,3.75,1.3708,19.0522,11.0107,0.9176,36.509,6.7472,3.6725,1.21415,1,38.447
28-Sep-2023,137.494,0.6377,0.0725,5.0469,,1.3493,904.62,7.3037,,7.0745,1.0539,,3.849,149.49,,,,44.8158,17.6195,0.593,10.7373,,3.801,56.939,4.4062,3.64,97.0018,3.75,1.3717,19.2105,11.0245,0.918,36.767,6.7403,,1.22,1,38.746
29-Sep-2023,137.1699,0.6458,0.0732,5.007,1.3648,1.352,906.84,,22.967,7.039,1.0594,,3.824,149.44,,,4.69,44.6494,17.4127,0.5966,10.6225,0.3845,3.79,56.961,4.3697,,97.4147,,1.3648,18.784,10.8413,0.9111,36.536,,,1.22675,1,38.556
2-Oct-2023,137.329,,,5.0673,1.3687,,895.6,,23.227,7.0831,1.053,,3.829,149.72,,0.309,4.7045,44.6244,17.592,0.5993,10.7526,0.3845,3.793,56.66,4.3634,3.64,98.4785,3.75,1.3687,18.9655,10.9134,0.9139,36.795,6.7321,3.6725,1.2156,1,38.721
3-Oct-2023,137.7261,0.6316,,5.1094,1.3743,1.3711,902.26,,23.384,7.1243,1.0469,83.1812,3.845,149.86,,0.3092,4.725,44.9379,17.9025,0.59385,10.9139,0.3845,3.806,56.728,4.4012,3.64,99.2677,3.75,1.3743,19.2227,11.0629,0.9228,37.113,6.7289,3.6725,1.20585,1,39.141
4-Oct-2023,137.732,0.6321,0.072,5.152,1.3751,1.3743,914.3,,23.229,7.1057,1.0497,83.2588,3.861,149.24,1351.3,0.3092,4.735,44.5508,18.017,0.59045,10.9684,0.3845,3.813,56.88,4.4155,3.64,99.4555,3.75,1.3751,19.325,11.0795,0.9191,37.161,6.7231,3.6725,1.2124,1,39.388
5-Oct-2023,137.5908,0.6372,0.0723,5.1707,1.3691,1.3733,913.26,,23.204,7.0851,1.0526,83.2413,3.859,148.8,1360.6,0.309,4.721,44.379,18.2407,0.59335,10.9921,,3.819,56.749,4.3768,3.64,99.6762,3.75,1.3691,19.4553,11.0581,0.9158,36.922,6.7511,3.6725,1.2137,1,39.397
6-Oct-2023,137.3671,0.6368,0.072,5.1912,1.3673,1.3683,917.34,,23.146,7.06,1.0563,83.2388,3.863,148.62,1349.4,,4.7195,44.4531,18.1837,0.5966,10.9902,,3.823,56.632,4.3608,,100.4911,,1.3673,19.4202,11.0183,0.91235,36.971,6.7504,,1.22115,1,39.596
10-Oct-2023,137.2729,0.6411,0.0724,5.0856,1.3657,1.3591,919.42,7.2951,23.212,7.0463,1.0582,83.2556,3.951,148.55,1348.3,0.3088,4.7345,44.4062,17.9917,0.60295,10.8642,,3.82,56.876,4.2985,3.64,99.9349,3.75,1.3657,19.1573,10.9753,0.90525,36.887,6.7721,3.6725,1.2257,1,39.967
11-Oct-2023,137.008,0.6421,0.0729,5.049,1.3632,1.3603,927.07,7.2985,23.149,7.032,1.0604,83.2368,3.956,148.6,1348.3,0.3087,4.7265,44.3127,17.842,0.6049,10.8405,0.3845,3.822,56.884,4.2589,3.64,99.9808,3.75,1.3632,18.9271,10.8812,0.90295,36.453,6.7505,3.6725,1.22925,1,39.733
12-Oct-2023,137.1641,0.6423,0.0733,,1.3625,1.3657,924.81,7.2993,23.128,7.0216,1.0619,83.1834,3.958,149.14,1339.6,0.3087,4.7215,44.3818,17.9132,0.6019,10.8452,0.3845,3.836,56.745,4.2659,3.64,96.9948,3.75,1.3625,18.8253,10.897,0.9002,36.199,6.7561,3.6725,1.22955,1,39.953
13-Oct-2023,137.4527,0.6317,0.0728,5.0619,1.3692,1.3661,933.45,7.307,23.443,7.0868,1.0524,83.2574,3.969,149.83,1339.9,,4.7335,44.6551,18.0362,0.5927,10.9426,,3.842,56.743,4.3033,,97.3075,,1.3692,18.9642,10.9501,0.90825,,6.7379,,1.2168,1,39.94
16-Oct-2023,137.6295,0.6323,0.0729,5.0612,1.3696,1.3619,942.04,7.3114,23.414,7.0784,1.0538,83.2632,3.99,149.54,1349.4,0.3089,4.739,44.7284,17.9568,0.5906,10.929,0.3845,3.853,56.821,4.2505,3.64,97.2865,3.75,1.3696,18.9005,10.9802,0.90295,36.276,6.7454,3.6725,1.21515,1,
17-Oct-2023,137.5117,0.6355,0.0732,5.0378,1.3686,1.3647,942.8,7.3145,23.28,7.0593,1.0569,83.2555,4.008,149.55,1353.8,0.3089,4.732,44.5421,17.9097,0.59065,10.9528,0.3845,3.854,56.836,4.2131,3.64,97.3458,3.75,1.3686,18.7923,10.9232,0.90115,36.422,6.7414,3.6725,1.21595,1,39.894
18-Oct-2023,137.4174,0.6379,0.0733,5.0562,1.368,1.3685,945.61,7.311,23.354,7.062,1.0565,83.2571,4.025,149.8,1351.9,0.3088,4.7405,44.5683,18.244,0.58865,10.9749,0.3845,3.864,56.743,4.2035,3.64,97.3724,3.75,1.368,18.7548,10.9303,0.8992,36.327,6.7594,3.6725,1.2181,1,39.885
19-Oct-2023,137.5824,0.6303,0.0727,5.0534,1.3738,1.3715,937.21,7.3167,23.353,7.0681,1.0558,83.2746,4.029,149.76,1351.7,0.30895,4.762,44.7124,18.2873,0.5848,11.0791,0.3845,3.868,56.738,4.2264,3.64,97.3074,3.75,1.3738,19.1065,11.0437,0.8978,36.421,6.7651,3.6725,1.2123,1,39.872
20-Oct-2023,137.4114,0.6316,0.0728,5.0522,1.3728,1.3695,940.46,7.3179,23.337,7.0456,1.0591,83.1982,4.049,149.85,1357.6,,4.775,44.6468,18.2343,0.58315,11.029,,3.867,56.864,4.2194,,95.9053,,1.3728,19.1057,11.0057,0.89145,36.493,6.7486,,1.21235,1,39.942
23-Oct-2023,137.2995,0.6311,0.0728,5.0158,1.3732,1.3693,942.42,7.3178,23.25,7.0429,1.0597,83.1663,4.062,149.93,1355.1,0.30895,4.78,44.5368,18.1218,,11.1338,0.3845,3.867,56.792,4.2022,3.64,94.7081,3.75,1.3732,19.0807,11.0086,0.8922,,6.772,3.6725,1.2155,1,39.818
24-Oct-2023,136.8397,0.6359,0.0732,5.0059,1.3653,1.3731,938.26,7.3065,23.196,7.0211,1.0632,,4.063,149.75,1353.2,0.30875,4.7795,44.552,18.2842,0.58545,11.1226,0.3845,3.862,56.821,4.1884,3.64,93.5224,3.75,1.3653,18.9863,10.9444,0.8933,36.147,6.7753,3.6725,1.2212,1,39.848
25-Oct-2023,136.6841,0.6386,0.0729,4.9975,1.3673,1.3782,929.05,7.3155,23.345,7.0574,1.0576,83.1518,4.063,149.92,1343.9,0.30895,4.776,44.6996,18.3122,0.58585,11.1933,0.3845,3.866,56.752,4.2284,3.64,93.1507,3.75,1.3673,19.0937,11.157,0.8958,36.131,6.7645,3.6725,1.2124,1,39.885
26-Oct-2023,136.7191,0.6278,0.0724,5.0049,1.3727,1.3825,922.89,7.319,23.448,7.0808,1.054,83.2439,4.079,150.17,1347,0.30905,4.7875,44.7523,18.2178,0.57825,11.2476,0.3845,3.865,56.827,4.2395,3.64,93.5616,3.75,1.3727,19.1819,11.2015,0.89855,36.344,6.7417,3.6725,1.20765,1,39.959
27-Oct-2023,136.4884,0.6345,0.0729,4.9474,1.3694,1.3857,,7.3175,23.408,7.0808,1.0541,83.2518,4.081,150.18,1357.1,,4.7755,44.7839,18.0752,0.58245,11.2214,,3.856,56.955,4.2267,,93.2174,,1.3694,18.8845,11.1664,0.9012,36.232,6.7534,,1.21235,1,39.923
30-Oct-2023,136.2501,0.6353,0.0731,5.0068,1.3685,1.3833,928.41,7.3183,23.178,7.0381,1.0605,83.2676,4.055,149.8,1352.3,0.30895,4.757,44.6811,18.064,0.5817,11.1179,0.3845,3.84,,4.204,3.64,93.2435,3.75,1.3685,18.8477,11.1716,0.9043,36.04,6.7369,3.6725,1.21255,1,39.952
31-Oct-2023,135.7228,0.6346,0.073,5.0569,1.3669,1.3871,910.28,7.3182,23.135,7.0296,1.0619,83.2692,,149.45,1352.8,0.30885,4.766,44.4135,18.0368,0.5838,11.1814,0.3845,3.832,56.903,4.1684,3.64,92.0226,3.75,1.3669,18.8016,11.1208,0.9025,36.017,6.7462,3.6725,1.21775,1,39.974
1-Nov-2023,,0.6332,0.0733,5.0188,1.3699,1.3875,,7.3194,23.443,7.084,1.0537,83.2843,4.029,151.3,1349.6,0.309,4.7735,,17.9305,0.57995,11.1948,0.3845,,,,3.64,93.2801,3.75,1.3699,18.7316,11.1795,0.9092,36.254,6.7255,3.6725,1.21265,1,40.019
2-Nov-2023,135.6179,0.6424,0.0737,,1.3648,1.3778,899.44,7.3192,23.096,7.0008,1.0661,83.263,3.962,150.5,1356.9,0.3089,4.7525,,,0.58905,11.1381,0.3845,3.797,,4.1963,3.64,93.173,3.75,1.3648,18.4389,11.1393,0.9047,36.007,6.7397,3.6725,1.22015,1,
3-Nov-2023,135.4317,0.6433,0.074,4.8904,1.3626,1.3683,889.74,7.315,22.809,6.973,1.0702,83.2669,3.988,,1343.2,,4.7395,44.5173,17.4117,0.5888,11.076,,,56.808,4.1857,,93.0351,,1.3626,18.4397,11.1085,0.9048,35.803,6.7641,,1.2228,1,39.821
6-Nov-2023,134.7165,0.651,0.0744,4.8993,1.3517,1.3676,881.3,7.2812,22.781,6.9441,1.0741,83.2213,3.877,149.62,1325.8,0.3086,4.6665,44.4639,17.5308,0.59915,11.0078,0.3845,3.754,56.252,4.1512,3.64,,3.75,1.3517,18.1891,10.8638,0.89705,35.433,6.7525,3.6725,1.24245,1,39.927
7-Nov-2023,134.7279,0.6439,0.0742,4.8664,1.3529,1.376,879.78,7.2843,23.062,6.9789,1.0686,83.265,3.866,150.06,1303.2,0.3087,4.6605,44.3377,17.5097,0.59545,11.1567,0.3845,3.769,55.826,4.1667,3.64,92.4151,3.75,1.3529,18.3486,10.9272,0.90095,35.528,6.7552,3.6725,1.22895,1,39.918
8-Nov-2023,134.7918,0.644,0.0741,4.8849,1.3547,1.3797,886.28,7.279,23.125,6.989,1.0671,83.2691,3.848,150.61,1306.1,0.3088,4.67,44.5272,17.5017,0.5928,11.1803,0.3845,3.793,56.138,4.1804,3.64,92.1973,3.75,1.3547,18.4134,10.9499,0.90045,35.523,6.7598,3.6725,1.2267,1,39.935
9-Nov-2023,134.7047,0.6416,0.0739,4.9001,1.3558,1.3781,896,7.2855,22.968,6.9763,1.0691,83.2808,3.854,150.96,1305.5,0.3088,4.684,44.4139,17.4888,0.591,11.1622,0.3845,3.79,56.031,4.1513,3.64,91.9266,3.75,1.3558,18.6079,10.891,0.9003,35.482,6.7237,3.6725,1.2261,1,39.875
10-Nov-2023,134.9137,0.6361,0.0735,4.9213,1.3604,1.3819,902.89,7.2928,22.957,6.9809,1.0683,83.353,3.874,151.33,1309,,4.7215,44.5182,17.748,0.5893,11.1135,,3.806,55.919,4.1423,,92.0535,,1.3604,18.6541,10.9087,0.9018,35.805,6.737,,1.2208,1,39.807
13-Nov-2023,134.6695,0.636,0.0734,4.924,,,916.58,7.2945,23.05,6.9914,1.067,83.3248,3.867,151.65,1316.7,0.3089,,44.5717,17.6138,0.58895,11.1312,0.3845,3.808,55.955,4.1474,3.64,92.1185,3.75,,18.6871,10.8957,0.9034,36.069,,3.6725,1.22505,1,39.982
14-Nov-2023,134.6015,0.6372,0.0734,4.8676,1.3612,1.3725,921.65,7.2943,22.899,6.9561,1.0724,,3.833,151.72,1322.7,0.3089,4.72,44.6192,17.3917,0.58805,11.1386,0.3845,3.765,56.05,4.121,3.64,91.257,3.75,1.3612,18.7548,10.8532,0.90245,36.083,6.7507,3.6725,1.2282,1,39.893
15-Nov-2023,134.1112,0.65,0.0746,,1.3471,1.3675,907.36,7.2402,22.542,6.8631,1.0868,83.1272,3.767,150.64,1325.3,0.3084,4.659,44.2858,17.3387,0.60045,10.8079,0.3845,3.769,56.085,4.0453,3.64,89.4565,3.75,1.3471,18.1751,10.5763,0.8878,35.499,6.7463,3.6725,1.24725,1,39.699
